q1_score,q2_score,q3_score,q4_score,q5_score,total_score,grade
4.120177389516564,1.455395313226463,2.912492544816697,0.8841292238804066,4.594265764037935,13.966460235478067,Fail
0.49308987109824676,2.437171321675262,9.196616570875022,4.467018379442003,9.600757960943293,26.194654104033823,C
8.08397348116461,3.447869286545365,8.127300494315858,3.3889342347863605,4.252145692666752,27.300223189478945,C
2.3339626945812695,3.5902261669008606,9.543254656787836,4.1675405482661185,4.09232355212965,23.727307618665733,Fail
0.1823258267636163,3.815743878255178,3.722586418947522,6.395019018137162,6.200920407522781,20.316595549626257,Fail
3.6988862564812486,9.85666023024507,5.3261221464100315,4.069610383190131,6.436270119306773,29.387549135633254,C
4.4015249373960135,0.997309723438824,0.4525831387055146,0.3298406045460256,4.561470509983997,10.742728914070375,Fail
1.992196858370765,5.22095236914789,4.08293393789216,2.6637984563057837,2.5876028762887504,16.547484498005346,Fail
7.051391455705634,5.811223999290556,0.6524045417548319,1.6648939995725298,6.502724367137765,21.68263836346132,Fail
4.543773345599609,6.9427474643586295,9.552866138494954,9.173339201462394,1.6333288851514371,31.846055035067025,B
9.317537194328164,9.104110895781162,3.813876630735659,6.896173157844708,3.7352624506745205,32.86696032936421,B
1.8573307200518563,2.199245480393742,8.88113655180377,7.411077970188847,6.404732503132452,26.753523225570667,C
5.877954050663722,8.566982231275688,0.91554227264382,8.356459377578702,3.2895007077682004,27.006438639930135,C
6.484645569002371,3.98628961644075,1.8947962009551722,3.427181790268988,1.2711205277090487,17.064033704376328,Fail
9.33615377835094,9.949499861219419,8.076234315017974,1.5731859396127024,6.557993544091715,35.493067438292755,B
7.509397983633183,4.205376900688766,1.464265416489,6.901707497471029,1.8570064618537718,21.937754260135748,Fail
3.5933899051578724,9.644592682795125,7.56424536319251,1.5946934532082446,3.6318122595192803,26.02873366387303,C
5.1870099438059505,8.276794072035404,8.90083169546758,0.3080867409810606,6.068860751917153,28.74158320420715,C
5.626887557907294,6.846716274158617,0.6591364670392086,1.8441932679400719,2.588989155943514,17.56592272298871,Fail
4.876278096672109,1.0088880210585893,8.919274781260558,2.078038745019856,7.7189212438213195,24.601400887832433,Fail
5.525009674078891,3.8765990055879906,4.897859780612663,9.609759589063998,8.554270806574898,32.463498855918445,B
3.0096356694681625,2.8339769457059383,3.0097551541040914,6.072126026993657,6.288681593326368,21.214175389598218,Fail
2.7489565825708775,8.424308021504471,5.850420481447424,4.923271501847118,2.678843051581541,24.62579963895143,Fail
5.441086239394686,0.763933167953057,0.3040290107864918,3.3092230783359433,6.443341628555435,16.26161312502561,Fail
7.555511385430487,5.119021212696239,8.285514084650412,3.972706518419893,2.4314214971634263,27.36417469836046,C
6.4357769519652495,7.796086425424651,7.54427029159928,7.350386430509227,6.3220040910116175,35.44852419051003,B
9.361255715401347,7.556077135017983,6.118514835317286,7.235125180892824,2.804368171180852,33.07534103781029,B
3.451922084942105,0.5441012775017795,7.977039302997685,7.879183594147862,5.700853095216198,25.55309935480563,C
7.684677956641338,5.7912518520385925,5.891829926120628,5.736414650400467,9.297299797044285,34.40147418224531,B
9.113418162164088,0.381316140914727,5.660541560860532,9.180185405696786,8.648503966496726,32.98396523613286,B
4.975398521461022,6.232575096731313,0.9422808894086765,8.819576685277326,1.2773055922543197,22.247136785132657,Fail
9.987929358156546,8.925114190941516,4.739147504020215,9.859138858269729,4.610333638440104,38.121663549828114,B
9.224993811772958,0.969513926267147,6.026162769346909,7.538704532567183,3.8668816824415577,27.626256722395755,C
3.1387549672247053,1.452328690763438,2.663123155979746,8.488732212557483,9.249007018615433,24.991946045140807,Fail
1.5159507480009937,3.7504069824021,7.602712434028337,1.33848789580295,8.858411030910085,23.065969091144467,Fail
9.848584027624758,5.194527665175563,4.962058799500081,1.8839532327196995,3.991452055578261,25.88057578059836,C
0.403252397209507,6.6018799749785835,1.8768063432097748,9.855878408815013,1.9018819453895075,20.639699069602386,Fail
9.36829739324758,9.465638429787438,6.921053978139172,2.6185961951553827,1.9275955535070899,30.301181549836663,B
3.517098179588083,5.772022361259575,3.8669770994740538,7.255499402075744,6.981560032046488,27.393157074443945,C
0.6986192068466168,7.021135501716856,8.031459261575446,2.02925392553115,1.6249115811654524,19.40537947683552,Fail
9.633944342135504,4.002190955388112,7.445671952103164,1.0948970841855665,3.819674329780046,25.99637866359239,C
5.755495078311032,4.836503791761352,7.9849177055305445,0.0069047448204928585,5.1978475798618105,23.781668900285233,Fail
1.753712786234496,2.2341254492962506,7.948937497064975,5.570259125431491,6.826919603167207,24.333954461194416,Fail
4.983330282942372,3.1909533987298797,2.2056807363694264,1.1696038184614832,1.7395113957753305,13.289079632278494,Fail
5.506633794408515,8.758857213669513,9.7221465094627,3.714083308626358,4.142963635938971,31.844684462106052,B
5.180153489085198,9.853447186873106,0.0019486233731713654,0.4546518787720233,3.4970110856941963,18.987212263797694,Fail
3.684489199165789,7.2674056522931965,5.743550703038779,0.008146173087548725,3.8528063406465307,20.556398068231843,Fail
3.5052053428616183,6.337884195450022,4.260050794163442,6.32435051524955,0.7871959137536388,21.214686761478273,Fail
9.060870604812605,9.805403040313541,2.9669669762808617,3.187251799383154,3.396468601956296,28.41696102274646,C
5.25360481819498,2.04653529646327,0.81352372723005,1.309824931932273,9.76260180561045,19.186090579431024,Fail
5.038887967912736,7.083729960227263,6.232555248926348,0.05352370864188605,8.43773455958029,26.846431445288523,C
2.796014326451318,4.388478097113639,6.447607152270879,5.896501279000153,0.8100094938213753,20.338610348657365,Fail
9.012592077965634,6.180222786815124,7.056026162286997,8.646860263784637,6.002811823322504,36.8985131141749,B
4.9621947948992435,9.146909247082322,4.793555676002437,6.789827729147893,4.2871278906369525,29.97961533776885,C
7.671882889311269,5.993792222611018,9.60107039168562,3.0230553638046676,8.565235620796813,34.855036488209386,B
4.4254551481474556,2.414642281992161,7.0292099806196795,9.190286513901082,6.866131459686758,29.925725384347135,C
4.639816981668874,0.8475947327532185,4.5242688646670555,0.8848786353275317,7.051322156582886,17.947881370999568,Fail
8.14208767054663,6.770406851477173,1.4442308626449851,3.1100348630211814,2.2125850827835225,21.67934533047349,Fail
8.567299465058975,7.142634628218487,8.07609699035004,1.8101191312721232,8.661624909794813,34.25777512469443,B
3.9368188599061282,3.612496945736047,4.628422570343282,6.028141163613771,5.278553911023069,23.484433450622298,Fail
4.423937407481936,6.117379058424717,4.3272627593343955,5.087161406167683,0.02390090595505323,19.979641537363783,Fail
0.3353243473577938,7.952870447972225,3.602737197330106,7.612141906516384,3.4784243193512387,22.981498218527747,Fail
8.579349139973289,6.883967049269083,8.109912730552393,6.714952552915908,8.129514030252077,38.41769550296275,B
3.076790894779485,2.0509375372360994,1.2741551880155344,9.193411447579827,3.679827823670471,19.275122891281416,Fail
9.760783324725189,3.5280600926590577,1.2197443430259514,5.991989276172377,3.5812687377595545,24.081845774342128,Fail
0.854084828082653,7.449651984608932,0.4399903055831056,1.967458009534525,9.258686908867697,19.96987203667691,Fail
9.791049380151545,6.140311984486506,9.35619356328657,4.99831152536332,9.16875847580615,39.454624929094095,B
1.7742876946970687,8.091032168230461,5.156418674007826,4.49877316755515,8.939685861946396,28.460197566436904,C
3.032195467185912,7.464189397373388,6.411627058451771,8.386513982792978,6.589673148771538,31.88419905457559,B
8.950667229362141,9.797206434538108,9.452323248695834,4.621584492393586,5.992609860734445,38.81439126572412,B
7.511780478084181,6.597315322607571,3.7694991116638956,9.10708733075486,8.370071887583816,35.35575413069432,B
0.8144721289115919,7.098270749198761,8.931518188525914,5.914935271699754,2.249667229079365,25.008863567415386,C
8.618438232948298,9.090725263612946,7.429036028823993,3.1420407746420054,6.720627142112312,35.00086744213956,B
1.5389990469377368,4.869407132392483,9.185101506885498,8.170308622244075,8.674056195924267,32.43787250438406,B
8.09516074724878,6.3422799881361485,7.974644903726232,3.644698984122038,1.2317000407694145,27.288484664002613,C
7.235807004399809,4.608812766929614,7.557695057372498,2.3001833971499175,1.6337781607271806,23.336276386579023,Fail
2.0152837800631285,0.1929913222698476,2.707952963474134,7.109945317392338,1.8443190186135872,13.870492401813037,Fail
4.5002423952780255,2.7872700672712414,3.7295092064080206,2.3130007307799696,7.628782111600385,20.95880451133764,Fail
5.698896848713165,6.307797331049319,2.354468255516644,9.379389398480543,4.896679896685053,28.63723173044472,C
9.417257116189251,4.669994195332202,2.6083561598301577,6.860785118572206,6.790422302116035,30.346814892039852,B
6.764837495206044,1.7984814840919916,0.8892245888673755,4.9952778489293586,5.170137971659723,19.617959388754493,Fail
5.657473065511459,1.324989562662866,6.565772554235961,1.65602999813234,1.0389775786308797,16.243242759173505,Fail
0.41578959846593766,0.8044320020933426,6.063794785740337,2.408926694117306,5.279837252784992,14.972780333201916,Fail
6.0301386336458815,0.6767516322559997,5.172236151162501,1.7370026601366062,9.273657130771038,22.889786207972026,Fail
7.913107143126669,8.838761119858818,4.19602020934129,0.1533927941826374,9.24871341653869,30.349994683048102,B
2.1491263703639585,9.011891219546017,3.647838133702479,2.0553177192054473,7.944592138252959,24.80876558107086,Fail
8.799146267270144,3.0250396035141156,1.4299755119543878,1.9341859914354997,9.39500749812513,24.583354872299275,Fail
5.767023988577563,0.07252428015144474,1.6737285154013604,8.597669471661082,4.499364531036037,20.610310786827487,Fail
2.3333282264932667,8.006236564128153,1.3190393883080087,4.125151537676274,4.462479893141729,20.24623560974743,Fail
5.441801159419536,9.228731744878907,6.43218030730058,8.710932008021912,8.748972516013959,38.562617735634895,B
4.197273169261223,4.134971370633718,2.505617565679805,6.844511043503504,3.9855211316475447,21.667894280725797,Fail
9.517024063905371,8.130512071433081,6.815540731434536,1.2147830034890317,5.48466065090201,31.16252052116403,B
0.6252629574284574,0.6641640448143493,1.7943277213548214,1.0791625287743778,3.536459760127133,7.69937701249914,Fail
6.134151959357899,1.215873495335269,1.7895044029717733,2.7585012514922047,7.838686941138514,19.736718050295657,Fail
5.028755200655849,1.571824716083735,3.4138972198095754,0.6127603983344476,6.13937545693773,16.766612991821336,Fail
1.5294318647542615,1.0757870271386272,8.994374623947165,0.2648007805304331,8.220924003705019,20.085318300075507,Fail
2.6440429792964535,9.041079054576358,8.148962902529735,0.04341927760946218,6.138086057932604,26.015590271944614,C
5.227328293819941,5.891187359802366,4.215617561169196,7.196265745161413,3.789400117449835,26.31979907740275,C
2.331875544216163,6.263010947738659,5.680466417875153,1.4287325935817097,1.321661063748597,17.02574656716028,Fail
9.555236959549347,8.54820052992188,1.7090379517652798,4.012945486287997,6.703277952854412,30.52869888037891,B
0.5778819701986415,7.772285200016578,6.951379725274976,3.2724176838701946,9.696981001134521,28.27094558049491,C
5.393422419156507,7.542823330352161,3.573486916645925,1.7320350278221286,9.581541649544166,27.82330934352089,C
2.1932040121138208,4.671230926931394,8.989481855810443,6.053519865595297,4.741009290788121,26.648445951239076,C
7.2716280974013845,9.246009904217127,9.712418328803512,3.9047347385298945,9.978034217941786,40.11282528689371,A
9.488855372533333,8.95106225730092,3.8565868977608266,6.323972644121369,5.946178530910496,34.566655702626946,B
3.9408364851003186,5.264136103948783,2.858678356462774,0.12676417558490694,9.983467813886229,22.17388293498301,Fail
9.315444071065201,5.914074128989139,8.967618462562681,6.677230031779134,0.8306745701098572,31.705041264506008,B
3.094695490886009,6.864198939976419,9.441478004244795,6.154321252076775,9.71590191262528,35.27059559980928,B
3.546221576407765,5.092889906799262,3.1583149515305706,3.821164941872488,3.58104459223867,19.199635968848757,Fail
3.7103876298460268,1.4489865930734602,9.980712535922372,3.3224826913254835,7.5494196961434366,26.011989146310782,C
0.3895784634846422,5.50944193840603,7.628288663942945,3.3706373601190807,0.8006171772058623,17.698563603158558,Fail
9.623380574812067,2.2206517454139196,7.814473786256726,5.364452053515353,1.4841435968258554,26.50710175682392,C
8.665956885955035,3.9056210242703173,3.888978306401396,9.287598625071048,1.507146981992119,27.255301823689916,C
8.23552226611819,4.883381439953187,3.002488469161385,5.659963521992441,5.7539709355755,27.535326632800704,C
5.650722830366936,3.2901261378393265,8.327833141884883,4.1539013056347525,6.871310582814712,28.293893998540607,C
3.049031243850635,0.7991510934660673,6.231194880946846,5.877671952278822,7.061471257393618,23.01852042793599,Fail
0.03656311344649277,3.620558501724914,7.7824076362644545,7.855694696739351,6.205304864960714,25.500528813135926,C
8.939335106699906,0.6767353665798337,7.242945071913289,5.884243496951905,1.3292873664962368,24.072546408641173,Fail
1.7052412368729153,9.848715661136021,1.1249795781388539,0.904536669903504,8.429647377801183,22.01312052385248,Fail
9.57971066482454,9.110851315740486,7.90965398868699,1.853217105511784,9.445690748410104,37.89912382317391,B
9.597910204048501,8.145079681305315,6.426508330805682,2.5380533707183837,3.4109825242128022,30.118534111090682,B
0.46450412719997725,6.722341498006052,1.0747140396868127,1.751107692938576,3.8064442395943465,13.819111597425765,Fail
1.255497898984771,7.666978238334825,9.816488762882669,8.452325917845908,0.23016591354532046,27.42145673159349,C
3.2694210025469497,6.942318788231372,1.0822042356740535,3.4254726450909,3.2755493636024857,17.99496603514576,Fail
8.772005408131083,2.099318316734844,5.337014971765517,6.63944239680557,7.245907182109155,30.09368827554617,B
2.5862083488803878,9.77241565000449,8.545352003016795,0.3523490931277129,3.9885592643916357,25.24488435942102,C
4.103829230356297,2.6120017127391293,8.823476118397537,0.2425293604325507,3.6563783090775672,19.43821473100308,Fail
3.7638753773447533,6.8947959372859735,2.492365445288167,4.58218254987636,7.034255524482221,24.767474834277472,Fail
0.0970035492304222,3.006269065386485,6.786238567402783,7.471074085835504,0.14837413504777075,17.508959402902963,Fail
4.978691805143192,4.759759686597461,4.444414341769959,2.689934066349098,7.370633015859539,24.243432915719247,Fail
9.028949951919872,1.1131432147755016,1.8312345978451772,6.720250221198985,3.1018637723306575,21.79544175807019,Fail
5.902306668690871,4.802669256656275,0.3334369785895841,8.81471389893441,4.26723924601364,24.120366048884776,Fail
7.539376844414241,5.097504116137673,0.7144030060882389,6.103091184681755,5.225924131298888,24.680299282620794,Fail
8.99612489372315,7.197614130193321,4.62648367114872,9.88322618487465,4.634435559955775,35.33788443989562,B
5.505453006199955,9.554709904951643,3.0884183550462883,7.484928917339905,0.813895156665938,26.447405340203733,C
3.881699262065219,8.801313534336417,9.83415115266428,7.1328557290244206,2.966459100808887,32.61647877889922,B
7.260913337226615,2.5858422155277383,6.095812963036007,7.8817903250005745,3.2195812268038204,27.043940067594757,C
6.870192665032428,9.146651074237495,3.272936435708872,1.6946176023440707,4.638773167703196,25.62317094502606,C
6.615243241461749,1.7029558425203373,5.611330563589232,9.470592237086173,1.0377414717265132,24.437863356384003,Fail
6.256819122613527,2.3115136756267707,2.3838569215346816,3.865679689631658,0.17015233689728793,14.988021746303925,Fail
4.0633223096376785,9.330148731304206,6.344953909655563,2.5201891258945164,4.777636246599396,27.036250323091362,C
6.051016222371507,2.134493322446093,3.7870790874791407,0.5617279890221172,2.645611854920266,15.179928476239123,Fail
0.926254830513672,2.0482124707585445,6.698050412383195,1.5236472397488,5.586929265149302,16.783094218553515,Fail
2.5232274426374524,0.28518493911292575,5.327033070517114,2.3588170234380645,0.4678846621029753,10.96214713780853,Fail
5.402965317903073,9.631146593848799,5.782066652980183,7.044691338292692,8.788940159242864,36.64981006226761,B
4.603290506427651,8.623052365766705,4.715254854520799,8.460074771117757,9.610516499008202,36.01218899684112,B
8.218014592542003,7.549268366376946,4.707907780422156,1.7473809235543258,0.6178858373824536,22.840457500277882,Fail
2.093493233367103,2.907438658906739,8.841040229482111,1.5131646181604552,2.1323116627753915,17.4874484026918,Fail
4.734349335940488,6.63444393638966,3.9369821305764985,3.8118718517226133,4.028955066975178,23.14660232160444,Fail
9.807393435834294,7.654985004052995,9.523515039590553,6.658517290986222,4.145032668608312,37.78944343907237,B
4.118409141472686,7.620716534397257,5.163159888491179,2.053036226788101,5.598958107965798,24.554279899115024,Fail
5.383841868964332,5.89443220604249,3.0252209251386644,8.384394231973516,2.210895776336115,24.898785008455118,Fail
5.059579077349317,2.0788835410499704,7.750250556294934,9.35956245205192,7.775872017176788,32.02414764392293,B
9.405039528794026,3.04443448990374,1.9000929483125228,1.7329248645949513,4.822780273560653,20.905272105165892,Fail
3.0419871963628085,7.863095527102798,7.874895686293738,7.002098938562717,1.7474002563189728,27.529477604641034,C
3.1378214330572876,3.2820175053761744,2.290259120733772,7.149957812893834,8.047923453135553,23.90797932519662,Fail
5.213770214737412,4.949116047766605,4.8370360831517285,5.69395726137352,0.7899747221259412,21.483854329155207,Fail
7.975591006371881,3.026222850818887,3.727267048340943,6.657994099756614,8.367343340599133,29.75441834588746,C
4.439194545063778,5.376484639876792,9.392477228751089,3.778480426422619,7.046764835103452,30.033401675217732,B
6.636711653626481,3.907174422546241,9.671156173713614,7.754172353702062,4.700372749401414,32.66958735298981,B
0.06379043406590679,5.802189636905405,1.183672395755816,0.396575389557835,3.6489111608509504,11.095139017135914,Fail
3.8722314121020696,2.022150874589733,8.06744743472252,5.861720601327972,7.542340170891749,27.365890493634044,C
9.33113221168653,7.758970823891844,9.156237810667848,3.526099831260743,0.6959109444124922,30.468351621919457,B
0.9717649377076854,0.8400171452062566,5.0782001469080225,9.543812269791161,5.632928672710307,22.06672317232343,Fail
2.1469588746335546,2.508041325008964,1.647758868271182,1.441162024340118,2.9537759517536077,10.697697044007427,Fail
5.992935663104787,8.653708015010581,1.8386664144794107,2.325060510960869,4.335639685796311,23.146010289351956,Fail
2.809631895922303,9.37112493921472,7.5160486832314275,6.7674812506285935,4.020288422833333,30.484575191830373,B
7.960685253969374,4.281756874621504,3.0967950152053647,0.4871139567754168,6.122890872463768,21.949241973035427,Fail
9.872761293149445,7.397963719360991,9.69001874142153,1.433703116953211,8.327337857825114,36.72178472871029,B
1.797978134950754,8.101266350119591,4.231435213464778,5.72768327721456,5.15889782660372,25.0172608023534,C
0.7845638134226596,2.812600203804746,2.524692975212796,8.018799519550008,9.448131925757911,23.58878843774812,Fail
6.077526830956526,4.323477383381316,1.8662149156682672,7.105871649073475,7.062932123793644,26.436022902873226,C
5.967229901062171,5.721377471653534,5.212662385624438,9.14097277294696,3.2529639264427015,29.295206457729805,C
4.047058743291702,3.91228221283483,5.127146241182969,3.433373620149397,0.8345860514237624,17.35444686888266,Fail
9.378869760948835,0.17634829052346368,5.072797645492289,2.9577855598936873,0.8030826205343267,18.3888838773926,Fail
9.353944896677987,5.138573592691225,4.826524183128767,7.899648067397825,4.985429524475759,32.20412026437157,B
6.095285097540636,6.074783945031181,0.6946702941221061,2.2839433808565204,8.273830151873094,23.42251286942354,Fail
0.800634025289656,7.139554232420516,7.286421891840615,1.9216458492618516,4.013905201593099,21.162161200405734,Fail
8.258882264268145,5.836122161410496,7.03006482835312,1.7414452829144655,3.575841395911985,26.442355932858213,C
2.4894352479687276,2.8565866958288275,4.348032044850225,4.076968525492695,3.5017304425012306,17.272752956641707,Fail
5.444823328002629,5.886436697160616,1.694882749200567,3.4506386618330276,6.5631148000860176,23.039896236282857,Fail
4.395077804475518,0.09582687713155624,9.145736799875937,9.849024361750361,8.692967374994051,32.17863321822742,B
8.515371718979257,7.8679670906457595,8.673892719798872,6.948090714382977,3.3037833071425826,35.30910555094945,B
2.5508722242139816,3.2059390708031774,8.165550240405164,0.1061923247695995,4.793463512674698,18.82201737286662,Fail
0.32526179491251916,3.5114369055681207,1.8087403822141157,1.7160834974747607,4.475490345489437,11.837012925658954,Fail
2.1126291693819645,9.710291312450996,3.5918755341656503,6.651876008899379,1.9468699724114358,24.013541997309424,Fail
6.191727353658367,0.9875296868168837,9.623717543033818,1.3217922576033525,7.580667831720358,25.70543467283278,C
7.202679239473956,6.456906684495384,7.458795453207881,2.699868275334408,6.867060929511154,30.685310582022787,B
4.027855340464949,4.799564934633127,3.8777881950723136,4.2633759999016,1.0008089490347005,17.969393419106687,Fail
7.073970000329277,3.9133283646619264,4.16826503924852,6.822708467975981,9.19802750718999,31.176299379405698,B
5.045029240548358,3.221934506479628,8.646566077360136,8.62344060316856,7.942681460504622,33.479651888061305,B
1.662833687560794,5.570659326839172,3.165507994776239,6.734359014991852,3.5866461434959085,20.720006167663964,Fail
2.9321077169806453,6.977970330625238,7.939387065319563,6.421639887057075,9.09686942971764,33.36797442970016,B
5.694972585185759,7.1266122564674586,8.97461280569979,6.024695719473855,4.811076724393146,32.63197009122001,B
0.8970091901484578,0.4773378967875608,7.106254523807058,6.181745200956677,7.91711198770376,22.57945879940351,Fail
0.7115567887790974,5.861203488054969,8.581626771823576,2.0262305333212516,4.14822166001287,21.328839241991762,Fail
7.385460533969635,8.181097847441675,0.24222338418137035,6.170512477877513,3.8916897485720883,25.87098399204228,C
2.2381761482262306,0.30397414811526136,6.426337734858546,5.919201403772696,4.391111940005884,19.27880137497862,Fail
4.928645844474467,6.827569247335199,1.598686552371178,3.9853249190843796,1.3564952426007792,18.696721805866,Fail
6.475197955701631,2.8496827757731156,3.6869441174527253,8.44032349752508,2.434068260411176,23.88621660686373,Fail
3.422655927897462,1.0614465282139185,4.506482461009247,6.3705689490282165,2.560292118374363,17.92144598452321,Fail
8.545686640326409,7.069969636304182,1.6925952420404577,4.135500655453797,5.853713677696333,27.29746585182118,C
4.11191517994586,1.2155662951826907,1.4693799594601265,8.792776240819135,0.5652299725811472,16.154867647988958,Fail
8.631034258755935,5.884335564164248,6.965307936042223,8.041410224146459,3.336130987640633,32.858218970749505,B
1.090136156409287,6.978046984944085,6.272235829079829,4.377901207300745,2.0383145581119444,20.756634735845893,Fail
4.922778564480348,4.330745051445652,0.7829726698690476,1.0440345901393233,2.907753475987136,13.988284351921507,Fail
7.6488326154212825,3.3522318021357167,3.6531956316484337,3.5741351932327428,6.844582074278463,25.07297731671664,C
7.228392039002123,1.5683369989636298,3.3094839473572693,4.2116497901415295,1.7840133669177904,18.10187614238234,Fail
7.0662986987870955,4.037330041049302,6.739198740845365,3.654736194399708,2.054924144976672,23.55248782005814,Fail
3.340499656687692,6.387392562892379,2.520468596720705,4.150897026278759,9.573142486820682,25.972400329400216,C
3.7705393100169884,3.07943707661932,5.431138867153203,5.384805761250524,6.839707861478839,24.505628876518873,Fail
3.811468820347356,2.3490626113123856,6.161062067028799,4.619658554504192,9.55916405594065,26.500416109133383,C
7.607850486168974,3.7199475978916183,7.277914886928968,2.6584553380975215,2.19397768485278,23.458145993939862,Fail
9.243543461938003,9.24644712582414,6.594974904588677,1.2422167660860828,4.963069994242394,31.290252252679302,B
5.8158883784975535,7.741346587074272,3.5974086950252318,5.4250794350951335,7.612035997425398,30.191759093117593,B
2.2465739764176664,1.4556775865250116,1.256625496115058,5.567282152155576,4.290225924892262,14.816385136105573,Fail
1.766823141763052,6.581974082133667,0.19313754962087537,8.701172048072717,9.125199712329643,26.368306533919952,C
4.591240232866809,3.956468211967125,2.9425040808846115,4.083432435051585,5.543940286464739,21.117585247234867,Fail
2.1500476827002855,4.666136228021257,6.23182961400293,1.5246227420422087,3.2144495347864255,17.787085801553104,Fail
9.359372482485595,0.2213327555811806,4.302000967426576,0.012501275184996219,6.8454066819868125,20.74061416266516,Fail
3.252906183617478,8.889916385563323,8.372857778497611,1.6945778564903735,2.4391525567862535,24.64941076095504,Fail
4.441834068783665,1.9855240353709291,3.039519066617081,6.564779838302423,4.0526900802015735,20.084347089275667,Fail
9.474279980597931,5.255407311257162,8.037699525411146,5.12547918417763,8.694216477856674,36.58708247930055,B
9.039816965892854,7.127530020599315,6.334889518377088,8.359309928207168,3.5127013230934647,34.37424775616989,B
0.11706610730904066,7.748277666546214,5.853305418900621,9.44223141560321,6.064694080954069,29.225574689313156,C
